"184","SMAD","SMAD-19615063","UBE2D3","19615063","chip-chip","ovarian surface epithelium","human"
"185","SMAD","SMAD-19615063","UBE3C","19615063","chip-chip","ovarian surface epithelium","human"
"186","SMAD","SMAD-19615063","UGDH","19615063","chip-chip","ovarian surface epithelium","human"
"187","SMAD","SMAD-19615063","USP4","19615063","chip-chip","ovarian surface epithelium","human"
"188","SMAD","SMAD-19615063","ZNF132","19615063","chip-chip","ovarian surface epithelium","human"
"189","SMAD","SMAD-19615063","ZNF146","19615063","chip-chip","ovarian surface epithelium","human"
"190","SMAD","SMAD-19615063","ZNF638","19615063","chip-chip","ovarian surface epithelium","human"
"191","SMAD4","SMAD4-19686287","ABCA5","19686287","chip-chip","HaCaT","human"
"192","SMAD4","SMAD4-19686287","ABHD2","19686287","chip-chip","HaCaT","human"
"193","SMAD4","SMAD4-19686287","ABLIM1","19686287","chip-chip","HaCaT","human"
"194","SMAD4","SMAD4-19686287","ACOT9","19686287","chip-chip","HaCaT","human"
"195","SMAD4","SMAD4-19686287","ACTB","19686287","chip-chip","HaCaT","human"
"196","SMAD4","SMAD4-19686287","ADAMTS6","19686287","chip-chip","HaCaT","human"
"197","SMAD4","SMAD4-19686287","ZNF207","19686287","chip-chip","HaCaT","human"
"198","SMAD4","SMAD4-19686287","ZNF410","19686287","chip-chip","HaCaT","human"
"199","SMAD4","SMAD4-19686287","ZNFX1","19686287","chip-chip","HaCaT","human"
"200","SOX2","SOX2-16153702","182-FIP","16153702","chip-chip","HESC","human"
"201","SOX2","SOX2-16153702","SEP6","16153702","chip-chip","HESC","human"
"202","SOX2","SOX2-16153702","AASDH","16153702","chip-chip","HESC","human"
"203","SOX2","SOX2-16153702","ABCA5","16153702","chip-chip","HESC","human"
"204","SOX2","SOX2-16153702","ABCB10","16153702","chip-chip","HESC","human"
"205","SOX2","SOX2-16153702","ABCB7","16153702","chip-chip","HESC","human"
"206","SOX2","SOX2-16153702","ABCF2","16153702","chip-chip","HESC","human"
"207","SOX2","SOX2-16153702","ABHD11","16153702","chip-chip","HESC","human"
"208","SOX2","SOX2-16153702","ABHD8","16153702","chip-chip","HESC","human"
